host_name,host_short_desc,host_long_desc,database,database_short_desc,database_long_desc,schema_name,schema_short_desc,schema_long_desc,table_name,table_short_desc,table_long_desc,col_name,col_short_desc,col_long_desc
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWCP1KNG,Core-Kondor Cnt. w/ Negotiated Transfer Rates,,ACT,Account Type,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP2REL,CIF Cross Reference,,ACT,Account Type,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,KIWI0417R,,,ACTHD,Acc Type Header,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWREFF,MAIN Field Reference FILE,,ADC7ID,D/C Local acct Amount ID7,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWCP1EAF,External Applications File - extended,,ADCADE,D/C Local acc Accrual Expens,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWCP1EAF,External Applications File - extended,,ADCFMI,D/C Local acct Fee Income,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DMOP4MIS,MIS - Margins Datamart,,AFLG2,FLAG COLUMN 2,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DMOP1FXEB,FX Impact Data Mart,,AFLG21,FLAG COLUMN 21,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DMOP1FXEB,FX Impact Data Mart,,AFLG30,FLAG COLUMN 30,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWREFF,MAIN Field Reference FILE,,AFLG38,FLAG COLUMN 38,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DMOP1NI2,MIS2 - M.I.S. Core Information,,AFLG4,FLAG COLUMN 4,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DMOP3MIS,MIS - MilleMis,,AFLG5,FLAG COLUMN 5,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DMOP3MIS,MIS - MilleMis,,AFLG9,FLAG COLUMN 9,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,TRREFF,MAIN Field Reference FILE - TRIAD,,AGREED_LIMIT_7,MAX OVRDRFT/CR LIM IN MONTH,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWHP1ACD,AMC Codes,,AMC,AMC Code,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP1CAM,Changed AMC Client Codes,,AMCOLD,Old AMC Code,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,TRCP4HRVBK,Segment RV - Credit Cards (History),,AMOUNT_DUE_10,MIN PAYMT AMT AS IN STATMENT,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,TRCP4HRV09,Segment RV - Credit Cards (History),,AMOUNT_DUE_10,MIN PAYMT AMT AS IN STATMENT,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,TRCP4HRV10,Segment RV - Credit Cards (History),,AMOUNT_DUE_12,MIN PAYMT AMT AS IN STATMENT,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,IGIPMEF2,EAS Leadger Table(F2),,AMT02,February Amount,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,IGCPCLI2,EAS2-Lines File,,AMY,Amount Year,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,APP00301,Application Master File,,APAAAL,Amount Applied For (LCYE),
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,APP00301,Application Master File,,APAUW2,Underwriting Code 2,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,GAPPAPSO,,,APBCAL,Interest Days Basis,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DMOP6MIS,MIS-310 Next Payment in next 7 days  (src:50),,APL,Application number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP1CAT,CAT Master File- MONTHLY,,APL,Application number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,ROIP1PGE,Parametrize RODM GL accounts - Exceptions,,APL,Application number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWHP1WRT,DWINT Cheque Book Orders MASTER FILE,,APL,Application number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP1APD,Application Codes Definiton Validation Fields,,APLFD,External applicat. field  nm,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,TRREFF,MAIN Field Reference FILE - TRIAD,,APPRTND_TO_ACCT_7C,APPORTIONED TO ACCT 7C,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,TRREFF,MAIN Field Reference FILE - TRIAD,,ARREARS_AMOUNT_7,AMOUNT OVERDUE,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWAP1PHY@,Output file for DSPFD TYPE(*BASATR),,ATWAIT,"Maximum file wait time:  -1=*IMMED, 0=*CLS",
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWREFF1,MAIN Field Reference FILE,,AUDNOT8,Audit Notation 8,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,TRCP4HMG,Segment MG - Mortage Loans (History),,BALANCE_11,BALANCE  BEFORE NEXT PAYMENT,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP1FGC,DWINT Funding Groups Catalogue,,BASIS,Percentage of Base Value,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CBILCT0P,ICC: Billing Cycle Control,,BCCDYS,# of Days in a Cycle,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP1AMC,Account Manager Officers,,BCSTAT,Record status,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWCP1ATV,Activity File - Zero Balance,,BD13,Balance Day 13,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWREFF,MAIN Field Reference FILE,,BD26,Balance Day 26,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWREFF,MAIN Field Reference FILE,,BD4,Balance Day 4,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP6GLR,GL Balance Master File - gl separated process,,BD5,Balance Day 5,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP6GL,GL Balance Master File,,BD7,Balance Day 7,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP1MRG,Margins Load Core File,,BDM12,Current Daily Amount: Day 12,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP1MRG,Margins Load Core File,,BDMP26,Previous Month Amount day 26,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWREFF,MAIN Field Reference FILE,,BDMP26,Previous Month Amount day 26,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP4CLI,Customer Master to TRIAD,,BEH_SCORE_ID_A_2,CUST APPRAISAL- PRV TRIAD 2,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP0INV,,,BLLRC,Last Rate Change Date,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWZP2EAS21,Principal Information - EAS   ( Delayed ),,BLLRCE,Last Rate Change Date EAS,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP2EGL,Principal Information - EAS GL Atlas,,BLLRCE,Last Rate Change Date EAS,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP0SLS,Balance Input (Used to input STATISTICS),,BLSDT,Start Date,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DMOP1EMS,Evolução Mensal de Saldos,,BM3,Balance Month 3,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP1MSC,Asset & Liabilities Misc. Balance Master File,,BM5,Balance Month 5,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP1IMP,Impairment Balance Master File (Monthly),,BM5,Balance Month 5,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP1MRG,Margins Load Core File,,BMM2,Current Month Ammount: M 02,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP1TYB27,Type of Balance,,BNK,Bank number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP2CLN,Customer to EAS (only new ones),,BNK,Bank number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWCP1DAT,Processing Dates (All days),,BNK,Bank number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP1APD,Application Codes Definiton Validation Fields,,BNK,Bank number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP1ETY,External Types Table,,BNK,Bank number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWREFF,MAIN Field Reference FILE,,BPM7,Balance Previous Month 7,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP1TB1,Customer Datamart,,BPMM10A,Balance Previous Month -10,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWREFF,MAIN Field Reference FILE,,BPMM2,Prev year Mth Ammount: M 02,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP0CNTM,Account Master,,BRC,Branch number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP1TB1,Customer Datamart,,BRC,Branch number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,COM71P,COM: Collateral Extract File,,C71RFLG,Residence Flag,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CACBDF,Delinquent ACA Report Flag,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP1CAEBK,Economic Activity Code (CAE),,CAE,Economic activity code,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP6SGLR,GL Balance - gl separated process,,CCT,Asset/Liability Cost Center,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP1ALB,Asset & Liabilities Balance Master File,,CCY,Currency short name-alpha,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP1IT515,Customer Estate,,CCY,Currency short name-alpha,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP2BAL,BALANCE REPRICING Master File,,CCY,Currency short name-alpha,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP0SLC,Balance Input (Used to input End.of.Month CODES),,CCY,Currency short name-alpha,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DMOP1FXEB,FX Impact Data Mart,,CCY,Currency short name-alpha,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP0MVTA,Moviments Input,,CCY,Currency short name-alpha,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP1PTA,Transaction Products,,CCY,Currency short name-alpha,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDOP,Data Base Lib Output,,DWIP1DAT,Processing date,,CDSTAT,Batch Status,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP1DAT,Processing date,,CDSTEP,Batch Step,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP0SLM,Balance Input Margin File,,CDT,Processing Date,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWCP1TPT,DWINT 3rd Party Transations Master (Stat 8),,CDT,Processing Date,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP0SLDIP,Balance Input,,CDUSER1,User code,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP21001,Common File - Transaction Product File,,CF1LOR,ACA Processing Order,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CF1OF2,Maximum Fee Amount,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CF2SUD,Polish Sub-Code Description,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFAL11,Escrow 2,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFAPNO,Application Number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFBDA3,Address 3,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFCL04,Service Charge Income,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP90101,Country Codes File,,CFCTDS,Country description,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFCTL2,Add-Subtract Code 2,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFDIFR,Debit Interest Cycle/Freq,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP21001,Common File - Transaction Product File,,CFDRVW,Rate Review Period,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFEFDE,Extended Effective Date Proc,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFFPMT,Payments - Allowable Future,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP8AGR,COMPA- Customer Aggregated values (detail rec.),,CFFWB,Q-B-MONTH FOREIGN WTHDR.,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFHB18,Holiday 18,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP50301,LN - Loan Product File,,CFIDAY,Rate Chgs w/Index Grace Days,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFJE07,Joint Rate Effective Date 7,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP21001,Common File - Transaction Product File,,CFLA13,Soft Dollar Offset,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP31001,Time Product Definitions,,CFLB01,Balance Account,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP31001,Time Product Definitions,,CFLB08,ACA Fee Income,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFLB09,Withholding,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP21001,Common File - Transaction Product File,,CFLB70,PDO Penalty Interest 5,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP50301,LN - Loan Product File,,CFLC21,Fee 1 Receivable,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFLE12,PDO Penalty Int 2,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP50301,LN - Loan Product File,,CFLF14,PDO Int 3,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFLLIN,Major Grouping,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFLOPP,Previous Offset Percent,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP50001,LN - Bank Profile,,CFLTC4,Days Late - Cycle 4,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP50001,LN - Bank Profile,,CFLUNP,Unposted Batch Trans GL Acct,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP50301,LN - Loan Product File,,CFPIVR,Penalty Interest Variance,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFPVPA,Payoff Variance Option,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFRSAC,Research Account Number,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFSBBK,Subsidiary Company Nbr,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP80101,Transaction Server Profile Definition,,CFSFIL,Original File Display Pgm,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP56501,Loan transaction Code Definition,,CFSHDS,Short Description,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFTF4P,Field 4 Posting Flags,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFTHR3,Activity Threshold 3,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP80101,Transaction Server Profile Definition,,CFTPC3,Teller Posting Credit Tranco,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CFTPWD,Password,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP80101,Transaction Server Profile Definition,,CFTSS6,Process To Sixth Subsystem,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,CFP21001,Common File - Transaction Product File,,CIODRV,ACA Review Lead days,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP2CLI,CIF Master,,CLCBUS,Current Bus Name,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP2CLH,CIF Master Position E.O.M,,CLCFLN,Customer Classification,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,DWEP0GRPBK,Graus de Risco Processual (DRC),,CLCIF,Customer number ICBS,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDOP,Data Base Lib Output,,DMOP1GE2,Economic Groups - Report 2,,CLCIF,Client CIF,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDOP,Data Base Lib Output,,DMOP1KN1,Cognos - Clientes,,CLCIF,Cliente,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWREFF,MAIN Field Reference FILE,,CLCLNK,Customer Linkage Field,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,YWCP1GRPL,Log Alterações ao Master de Graus Risco Processual,,CLCLS,Finantial Class,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP2CLI,CIF Master,,CLCZIP,Current ZIP Code,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP2CLY,CIF Master Yestarday (Previous),,CLDIRT,Subord Debt,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWIP2CLN,Customer to EAS (only new ones),,CLFSDT,Date Of Cur.Fin.Stmt.,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DMOP1A10,AUDIT - Curr.Acc with Debit Trns + Same AmtAct.(M),,CLNAME,Customer name,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DMOP1A02,AUDIT - CA with > 20 monthly ATM Withdrawals   (M),,CLNAME,Customer name,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP1IT1,Customer Data,,CLRECP,In recovery,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CLTLNM,Teller/Cash Drawer Name,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,CFREFFS,Common Field Reference File,,CMSLRP,Laser Print Option,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDTP,Database - Data Extraction Library,,COP02102,Collateral Pledging Extension File,,CPPRRA,Protection Ratio,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,IGBPORGD,EAS Organization Description Table,,CPY,Head officer Company EAS,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWOP2TFI,EAS-TFI Inv Funds Application File,,CPY,Head officer Company EAS,
SomeHostName,,,SomeOtherDatabase,Internacional Data Warehouse for Mozambique,,DWINTBIMDBP,Database - Main Library ,,DWHP1CHQ,DWINT Cheque Book Orders MASTER FILE,,CQFRNG,From Range,
